space_id,lead_time,+1 standard,-1 standard,weekday1 timegroup1 acc,weekday1 timegroup2 acc,weekday1 timegroup3 acc,weekday1 timegroup4 acc,weekday2 timegroup1 acc,weekday2 timegroup2 acc,weekday2 timegroup3 acc,weekday2 timegroup4 acc,weekday3 timegroup1 acc,weekday3 timegroup2 acc,weekday3 timegroup3 acc,weekday3 timegroup4 acc,weekday4 timegroup1 acc,weekday4 timegroup2 acc,weekday4 timegroup3 acc,weekday4 timegroup4 acc,weekday5 timegroup1 acc,weekday5 timegroup2 acc,weekday5 timegroup3 acc,weekday5 timegroup4 acc,weekday6 timegroup1 acc,weekday6 timegroup2 acc,weekday6 timegroup3 acc,weekday6 timegroup4 acc,weekday7 timegroup1 acc,weekday7 timegroup2 acc,weekday7 timegroup3 acc,weekday7 timegroup4 acc
88,307.9564497863251,2131.7198693084906,-2131.7198693084906,0.061874006029091176,0.10861940328868361,0.18376286610408862,0.2937591544083057,0.0622994732401238,0.10932884790930035,0.1848613228423237,0.2952772649397902,0.06272767048793881,0.11004235420793415,0.18596484972135569,0.2967999238203831,0.06315861259347189,0.11075993795643277,0.18707345226623429,0.2983271106963121,0.06359231442080844,0.11148161488850615,0.18818713578074756,0.29985880485013483,0.049530854059004766,0.08782407230671033,0.15101856175097753,0.24735448252173442,0.049875957925773505,0.08841116445176257,0.15195772595886725,0.24871723478571703
89,279.3921449913909,2089.4498717510655,-2089.4498717510655,0.05022798159249424,0.0890096891969022,0.1529142841302889,0.2501032518996297,0.05057768419392638,0.08960392848363197,0.1538631009866497,0.25147608808667715,0.05092969097398997,0.09020174216893713,0.1548167291630333,0.2528539189855981,0.051284015292237466,0.09080314649933498,0.15577517970060203,0.25423673492637616,0.0516406705601787,0.09140815772425664,0.15673846349372986,0.25562452590181495,0.04010874902962249,0.07166681892338868,0.12482619573746401,0.2085583177277014,0.04039099459880017,0.07215444567151669,0.12562657602731525,0.20976690059282216
90,-12.387447916666618,1560.9919189542502,-1560.9919189542502,0.014601794778557197,0.01175357392788519,0.00945559489796035,0.007603444392209809,0.014619407288614186,0.011767791975250644,0.009467059758849646,0.007612680789167088,0.014637040727112987,0.011782027016832015,0.009478538387804906,0.007621928320001066,0.014654695118160593,0.011796279072445359,0.00949003080103735,0.007631186997923412,0.014672370485889959,0.011810548161928662,0.009501537014776473,0.007640456836160983,0.01904520433241956,0.015343749559600994,0.012352617504457411,0.00993869541230179,0.019068072718511617,0.015362243054669567,0.012367551133305218,0.009950740145761165
91,120.25289682539683,1377.5947428833001,-1377.5947428833001,0.008019453475180259,0.007516505794006217,0.007044876944932722,0.006602643935311122,0.007948917789292494,0.0074503605963019155,0.006982852877122778,0.006544487686265525,0.007878997577495375,0.007384793144793738,0.006921371071398653,0.00648684033396678,0.007809687555656296,0.007319798469053023,0.006860426853626924,0.006429697483982776,0.0077409824834970675,0.007255371640081876,0.006800015588793408,0.006373054778798908,0.011200374593330696,0.010500044042533158,0.009843067446824207,0.009226813873285234,0.011102174012555631,0.010407919060032241,0.009756649790873264,0.009145756669120899
92,-131.74019157088122,1403.2439069155516,-1403.2439069155516,0.0060853942833475295,0.007994783558582448,0.010496946859507961,0.013771351998078583,0.0056846112664712175,0.007469193510872649,0.009808486997870102,0.012870928233874089,0.0053100827294370635,0.006977913554008168,0.009164762716925134,0.012028659571992797,0.0049601067745449175,0.006518734896960003,0.008562920276738568,0.01124088100146572,0.004633089532406968,0.006089587001391472,0.008000281219554446,0.01050414692872921,0.002972914717773027,0.003909555418801505,0.005139771059227986,0.006754472354495249,0.002776546426034024,0.0036515463021607616,0.004800965796632801,0.006309903721978749
93,-66.40687037037041,1946.2223798387458,-1946.2223798387458,0.009637371320144323,0.006865542020232071,0.004886991831032442,0.0034766352246486066,0.008247622339426922,0.005873131949733945,0.00417937647190926,0.002972623393692461,0.007056852926091788,0.005023448565703144,0.003573852793668107,0.0025414923934674294,0.006036957075782986,0.004296160161284378,0.003055790437030206,0.002172753715579053,0.005163695733956582,0.003673778847230267,0.0026126290083237492,0.0018574147724549335,0.011897602695089372,0.008481269480878654,0.006039921747727159,0.004298273647100742,0.010185270999105264,0.007257013564159563,0.005166233787474025,0.0036755872842766184
94,-611.3178070175439,2244.8061280610405,-2244.8061280610405,0.004097832388059068,0.004070307168916951,0.0040429660866330985,0.004015807919427797,0.004258167502076365,0.004229569882762717,0.004201163513165185,0.004172947125128747,0.00442474814538306,0.004395036717567066,0.00436552392208842,0.004336208442723455,0.004597815377068489,0.004566947163275131,0.004536285244035957,0.004505828253308887,0.004777619383181762,0.004745549779706076,0.004713694422755495,0.004682051894661898,0.007724711846729992,0.0076730125060481226,0.007621656516932242,0.007570641634536643,0.008025811573391817,0.007972113246546316,0.0079187713312211,0.00786578350006409
95,-546.5946296296296,1610.8186472537168,-1610.8186472537168,0.0077883421351760155,0.0076819848963622294,0.007577068975675987,0.007473575141788319,0.008658817456193584,0.00854067536816559,0.008424131529063966,0.008309164688818593,0.009625638881587555,0.00949443168918728,0.009364996071550181,0.009237308566728386,0.010699248013877482,0.010553562389161695,0.01040983960988845,0.010268053795110577,0.011891165881533557,0.011729443007397021,0.011569893851493231,0.01141248989289545,0.011114843026965861,0.010963561192323851,0.010814315905844012,0.01066708036064462,0.012352480937862174,0.012184561427803336,0.01201889683536429,0.011855457630666814
96,-1079.4725854700855,1771.6825555646292,-1771.6825555646292,0.005726740507874115,0.006216061290691072,0.006746908327196922,0.007322755262150212,0.005130878620688832,0.0055695712416594005,0.006045544367013148,0.006561925536935696,0.004596728961045607,0.004989980593982321,0.005416691955660091,0.005879677332220757,0.0041179567332393415,0.004470433199514543,0.004852932866000062,0.005267986826288389,0.003688866218412839,0.004004762381379863,0.004347592275648529,0.004719631242907404,0.005506702221454607,0.005977334882451901,0.006487927957376295,0.00704182769189174,0.00493362150334656,0.00535553933482185,0.005813328314467654,0.006310000630608513
97,269.7540648148148,1558.8118506842989,-1558.8118506842989,0.005443057617839411,0.010932217076643694,0.021835493101257934,0.043138885619972554,0.0040658287169950715,0.008177514220871426,0.01637887683977505,0.032535698307654154,0.0030360092104876066,0.006112652217813298,0.012268747629048487,0.02447203438890515,0.002266435488603678,0.00456677719242319,0.00918039140208944,0.01836892809902128,0.001691603870515333,0.0034105087060569968,0.006864050570754155,0.013766402954323033,0.002186407851765607,0.004405883373479615,0.008858400117029977,0.01773042689447471,0.0016318402902038658,0.003290217162241797,0.006622759141777566,0.01328571957420002
98,-217.58242483660135,1760.9814681574808,-1760.9814681574808,0.016655157515005976,0.03351992551054849,0.06631015105840755,0.12696302402660045,0.01213643142637472,0.024539789662121423,0.04899066096016024,0.09542066107544771,0.008832672978749739,0.017920862160306212,0.03602031733152243,0.07107662314125733,0.006422411048363225,0.013063298490755047,0.02638860539458776,0.05258229385017377,0.004666765230198665,0.009509658749356265,0.019280867743854162,0.03869975545021686,0.00438237015333966,0.008932783926209577,0.018122096779388388,0.03641725549754332,0.003182608529107201,0.006495382720433096,0.013210720926663623,0.02668234151301805
99,-719.1564871273713,2143.7336155794173,-2143.7336155794173,0.019523949054070875,0.022783023212631936,0.02657138141835539,0.030969703841359077,0.0202493367426093,0.023626579854387045,0.02755124993609784,0.03210641889241723,0.021001098027003746,0.02450058667018524,0.02856619250604094,0.0332834230093349,0.021780148189741496,0.02540608390448892,0.02961738515268521,0.034502037378492056,0.022587430987561906,0.02634414291024201,0.030706037389431742,0.035763618563987416,0.01760519869750448,0.020550694900742995,0.023976969377273123,0.02795817687887032,0.018260625336991337,0.021313400793609105,0.024863607910322286,0.028987663114321032
100,-775.9178205128205,2020.584554237024,-2020.584554237024,0.003522403014460467,0.006013276137791024,0.010247460376122857,0.01741087648017886,0.004801055485941056,0.008188699416584634,0.013933212719947062,0.0236116631329998,0.006540819422507585,0.011142303632839022,0.01891929651569251,0.031949019768884,0.008905382199446992,0.01514498354737515,0.025643278494399332,0.043100371023490056,0.012114331236406763,0.0205556671059601,0.03467253072481195,0.057911101084820754,0.0036038712940915044,0.006151999174110107,0.010482833597007322,0.017807825353789625,0.0049119514409036065,0.008377185334831762,0.01425202469888538,0.024146509029826558
101,138.35421067738238,2266.1946624372963,-2266.1946624372963,0.08218013456507046,0.1419454466538219,0.23408942800444565,0.3608908878106969,0.08273291970110518,0.14283767956509374,0.23540195632836558,0.3625778167604241,0.08328908572504015,0.1437345813584368,0.23671956940638555,0.3642681366816359,0.08384864876699845,0.14463616464865509,0.23804226146939755,0.3659618125557282,0.08441162497229315,0.14554244193136456,0.2393700264315537,0.3676588090454023,0.06607144094286617,0.11559722053205697,0.19451457558993318,0.3085140735577216,0.06652372446371112,0.11634629190016807,0.19566189540571985,0.3100749574193892
102,-117.728777065527,2229.5901869561735,-2229.5901869561735,0.05142502639660952,0.0910423922084051,0.15615621038420063,0.2547859203282092,0.05178260880152896,0.09164883681562563,0.15712141187406453,0.2561756793446906,0.052142540967261855,0.09225891100683062,0.1580914615796822,0.25757039885741345,0.052504836429092996,0.09287263103382729,0.15906637003400942,0.25897006804523176,0.05286950877364329,0.09349001314745373,0.16004614761510289,0.2603746757448905,0.0410750596395319,0.07333534785668783,0.12756230335054275,0.2126837527001661,0.041363812119689314,0.07383342448243045,0.1283776539776844,0.21390978075605524
103,362.6950568063378,2122.7097965426424,-2122.7097965426424,0.07759311109934222,0.09826034920101752,0.12369419892186514,0.15458281939903706,0.07402612642364585,0.09383993907614005,0.11827968437508447,0.14804463126433498,0.07061056499177133,0.08959862957872015,0.11307159937276666,0.14173661809568,0.06734113642084481,0.08553092188378311,0.10806473049880497,0.13565458549817802,0.06421263061521075,0.08163132639565497,0.10325375787958896,0.12979406940976304,0.04188191502016258,0.053589949317723734,0.06833750585420592,0.08677138543033545,0.03988560098884665,0.051065311904477835,0.06516594540125015,0.08282035582239258
104,-19.98187855864647,2358.458027717313,-2358.458027717313,0.07180259012381841,0.12504911037641597,0.20889507019295145,0.32789175386328456,0.0722910687321048,0.1258507144482231,0.21010508646152176,0.3295039594194382,0.07278260992006787,0.12665671320664523,0.211320239461767,0.33112018668122867,0.07327722933614338,0.12746712119991335,0.21254052933125908,0.3327404074146334,0.07377494266001647,0.1282819528991967,0.21376595593335268,0.33436459303222366,0.05760040999218568,0.10146634265601309,0.17261958369701152,0.27821930464386824,0.057998307261855085,0.10213442044068587,0.17366560275508655,0.27968891113864436
105,73.20500341530054,2515.2725249362293,-2515.2725249362293,0.03252167016991851,0.06330850757711887,0.11963595053838498,0.21459786146500254,0.03566080341897288,0.06920674693452877,0.13005339971250046,0.23111347567827775,0.039090696735725704,0.07561014787362727,0.14123243769513044,0.24849798779951038,0.04283582706906507,0.08255347993402062,0.1532031713643122,0.2667365256636926,0.046922243116939925,0.09007229433036808,0.16599241458123914,0.28580459114041873,0.02616609123976227,0.05125512611604974,0.09798010198751311,0.17925250731221376,0.028709961023508788,0.05609764659304342,0.10674047569731024,0.19371885286151383
110,490.3480652695099,2173.3096729976196,-2173.3096729976196,0.05345254762212545,0.09447632637309224,0.16160944438069763,0.26261156709364136,0.05382342837896485,0.09510325157231203,0.1626018573509758,0.2640288884140827,0.054196735150224974,0.09573389709700823,0.16359917534681612,0.2654511053894338,0.05457248175526131,0.09636827917825569,0.16460140800506087,0.26687820527081546,0.05495068206355887,0.09700641403938151,0.16560856479410846,0.26831017496009685,0.04271288996847535,0.07615736632634781,0.13217339556653296,0.21959731001387683,0.043012639739374164,0.07667302359318667,0.13301372576422796,0.2208520122455011
111,976.1401767676764,2511.598874968109,-2511.598874968109,0.051923794090043496,0.0918881841285043,0.15750209749526484,0.256723263293257,0.05228465349900102,0.09249968932611327,0.15847405561642222,0.2581199295163618,0.05264788153797605,0.09311484674685959,0.15945087658384893,0.2595215410678835,0.05301349181371246,0.09373367264087885,0.16043257071406214,0.26092808664972944,0.05338149798401145,0.09435618325569275,0.1614191481653241,0.2623395546198009,0.04147783315756866,0.07403003746122105,0.12869933078873835,0.21439306009208103,0.04176929375120562,0.0745324527706022,0.12952087010653027,0.2156262429504651
112,424.7203823509279,2136.3036514123896,-2136.3036514123896,0.05193380122764571,0.09190514685551837,0.15752907153883625,0.25676205133819596,0.052294726347942404,0.0925167534375933,0.15850116480265514,0.25815885528923643,0.052658020476101644,0.09313201269490635,0.1594781212018658,0.25956060425902305,0.05302369722029053,0.09375094087753658,0.16045995104861535,0.26096728693991056,0.05339177023972766,0.09437355423291591,0.1614466644967289,0.26237889168021156,0.04148591516692422,0.07404397233764862,0.12872212569253497,0.21442729758035672,0.04177743007676358,0.0745464746044696,0.12954378888524026,0.21566062331079616
113,565.6259735805488,2074.039882772196,-2074.039882772196,0.05660003871715721,0.07547077949493827,0.09996643799187975,0.1312836986718198,0.06125127186308026,0.08153872545998309,0.10777427926318273,0.14115394852513846,0.06625788549797487,0.08804807930920516,0.11611327511757177,0.15163673895496022,0.07164250277735414,0.09502332153217316,0.12500709694877887,0.16275050751403725,0.07742842826899884,0.10248904645407396,0.1344785049903835,0.17451127107143335,0.07692427232634401,0.10183972700719202,0.13365669766059093,0.17349385947797735,0.08309857709551703,0.10977603524853599,0.14367584904477493,0.18585862693484967
114,1097.5810004100047,2247.379637230142,-2247.379637230142,0.05407258187039599,0.08647035818630885,0.13549882343672745,0.20605594830910126,0.053500891858239766,0.08558713008827763,0.1341883680837463,0.20422431255987966,0.052934907876801385,0.084712086916919,0.13288863840211,0.20240480753487483,0.052374580099274176,0.08384516986505065,0.1315995842467293,0.20059742677624068,0.05181985898318272,0.0829863201967921,0.13032115495688873,0.1988021623922713,0.06137652126164856,0.09769849204506788,0.1520337672287523,0.22892102476631354,0.06073256729498753,0.09671271875950721,0.1505912531026916,0.22694423815149684
115,341.36667961393607,2146.7378189782903,-2146.7378189782903,0.04375138755892264,0.07794280729214911,0.1350800651932088,0.22393045653194582,0.0440580898600987,0.0784695268517604,0.13593598067844348,0.22520277234469896,0.0443668424260649,0.07899950089644074,0.1367964617822997,0.22648020750177952,0.04467765756023521,0.07953274540521842,0.13766152198120477,0.22776275865997758,0.04499054762010989,0.08006927637927445,0.13853117464964765,0.22905042217504828,0.03488903756785927,0.06260804374543773,0.10984306932982546,0.18565675358132228,0.035135896496540635,0.06303821928418456,0.11055951498706394,0.1867639408426424
116,410.1336100879881,2211.6252196062505,-2211.6252196062505,0.052096523774680464,0.09218093312450552,0.15796752455414384,0.25739231719499955,0.052458517196577056,0.09279418745741186,0.15894181300928123,0.2587913559860025,0.05282288576625092,0.09341110180530066,0.15992096927683425,0.26019533473107104,0.05318964311495244,0.09403169241720291,0.1609050035977415,0.2616042419673352,0.05355880292488991,0.0946559755389626,0.16189392605352815,0.26301806588728466,0.04161733869724806,0.074270544890758,0.12909268578586394,0.21498370415176418,0.04190973672082451,0.07477446063039579,0.1299163616488206,0.2162193493346299
117,448.8376644522599,2325.7726585189334,-2325.7726585189334,0.043078624400085336,0.07678650255938133,0.13319856183044257,0.2211277766532188,0.04338082450452271,0.07730606321354294,0.134044403079296,0.22238873153063687,0.04368504778799729,0.07782884300750663,0.1348947797142008,0.22365481210179147,0.0439913064338436,0.07835485786826928,0.13574970543002218,0.2249260156833994,0.04429961267957976,0.07888412374678644,0.13660919382439124,0.22620233929582853,0.034347655454944365,0.06166402065474029,0.1082690842998667,0.1832200092967608,0.0345908211032148,0.06208813949723265,0.10897652055525305,0.18431595381855898
118,302.80779390681005,1962.9046826414021,-1962.9046826414021,0.06117957793209025,0.10746043538145862,0.18196579301298196,0.29127024783387984,0.06160058356515812,0.10816322877721081,0.18305591672750995,0.29278082825631474,0.06202429493429828,0.10887005781111704,0.18415110101316168,0.29429598973940685,0.06245072678850548,0.10958093831433202,0.1852513517537555,0.2958157125275916,0.06287989392061405,0.11029588608249206,0.1863566746159573,0.2973399765019511,0.04896772544828403,0.0868653674963916,0.1494830617613504,0.24512228351107604,0.04930910929310262,0.08744666521569057,0.15041436871266678,0.24647676521556502
119,620.0760659722215,2258.290897987383,-2258.290897987383,0.042221221971367094,0.07531100584014305,0.13079264505207713,0.21753220919340147,0.04251767457273439,0.0758214027728637,0.13162552819368098,0.21877841997176983,0.0428161156388427,0.07633497320993175,0.13246290683836762,0.22002976252557188,0.04311655719711572,0.07685173300511618,0.13330479494882794,0.22128623501123773,0.043419011329249704,0.07737169803838767,0.13415120639651273,0.22254783529507535,0.03365791505548049,0.06046008091989007,0.1062582597562009,0.1800983007028866,0.03389636906292288,0.06087645640685792,0.10695413304290143,0.18117971450862105
121,818.0106699921758,2307.380790177295,-2307.380790177295,0.012491911386428373,0.017574464552994495,0.024673275650861057,0.034538684334979274,0.01622000763313575,0.022784404609648708,0.031919280437964055,0.04454960842120444,0.021037017761155293,0.029492462964373183,0.041203380694052126,0.05728998448139042,0.027244963280779858,0.03809847386135655,0.05303992034280616,0.07339399516763825,0.03521894487646657,0.049088729867989137,0.06803547314958648,0.09357544788539275,0.03439629017261176,0.04795820497740793,0.06649911502192339,0.09151898873252456,0.044367838458617484,0.061610519510244426,0.0849584860297863,0.11606009786319181
122,728.7819187882376,2227.748369533617,-2227.748369533617,0.035057169682433005,0.05245909426165226,0.07780262583637519,0.11391788126852892,0.039719390468173084,0.059293375029725856,0.0876332597989085,0.12768000794260181,0.04497273845884104,0.06695509969754543,0.09857325751057618,0.14283669548313613,0.050884084937705104,0.07552736390331125,0.11071325933105078,0.15946370298646625,0.05752563334142177,0.08509703884963458,0.12414248351287618,0.17762511085162103,0.036094214139197986,0.053982115891547514,0.07999931365944501,0.11700487779004479,0.04088850647651092,0.061002039375032784,0.09008039478485814,0.13108476594329718
123,681.9752367636092,2263.09499272031,-2263.09499272031,0.055147680003790715,0.0809866957880468,0.11742774500297336,0.16728128132905498,0.05551354702815418,0.08150919877770972,0.11815512809729241,0.16825859945598357,0.05588169777204215,0.08203477189478582,0.11888640989464014,0.16924046697036893,0.05625214458103425,0.08256342928901653,0.11962160376507419,0.1702268914904129,0.05662489984198356,0.08309518512469997,0.12036072302938387,0.1712178804808872,0.05816114180309007,0.08528464706493298,0.12339994104863283,0.17528538812498679,0.05854576230188093,0.08583228941094304,0.12415911352725893,0.17629956871896382
124,557.9438825396829,2301.017561163837,-2301.017561163837,0.041766041164846376,0.07452684733477911,0.12951170784183894,0.21561249834027513,0.042059438102304676,0.07503236110441552,0.13033765715560913,0.21685075925349986,0.04235480498637697,0.07554102388123693,0.13116808017504977,0.21809415422969844,0.042652153760401566,0.07605285147695191,0.13200299100008933,0.21934268187021852,0.04295149642202053,0.07656785973063447,0.13284240364259553,0.22059634048970675,0.03329184502367203,0.05982055071223201,0.1051885256855082,0.1784336088098592,0.03352779554095335,0.06023280424803171,0.10587822332834212,0.17950721529604619
125,326.4762176060899,2160.636214607581,-2160.636214607581,0.04741449842471093,0.05968802655697896,0.07488886089188997,0.09357566684880433,0.05074667919162922,0.06382496959582101,0.07998974154289105,0.09981203008881977,0.054299689168744045,0.06822783709248072,0.08540598176033905,0.10641522198309243,0.058086239662636124,0.07291077505898788,0.09115262865196176,0.11340022566268994,0.062119497971165505,0.07788826660001234,0.09724483279645857,0.12078174704175595,0.057723530487892735,0.07246261817760956,0.0906033034774977,0.1127334573431172,0.06173325446202217,0.0774120695065954,0.09666269819943893,0.12007745515581622
126,425.9363428184285,2054.182471789638,-2054.182471789638,0.06469377097748341,0.11331217044131045,0.19100645274415373,0.3037252014174273,0.06513728158230309,0.11404834411691517,0.19213801619664495,0.3052725529417814,0.06558361949097086,0.1147886814387619,0.19327468172824144,0.30682431375668934,0.06603279979735353,0.11553319790097394,0.19441645337862282,0.3083804611396805,0.06648483763546795,0.11628190894873558,0.19556333495003703,0.30994097200480797,0.05181917970780501,0.09171083967510342,0.15722004213961147,0.25631758053610215,0.05217935208348449,0.09232128464920962,0.15819058649352083,0.25771280494322907
127,322.57553785403053,2245.948070326839,-2245.948070326839,0.06450508496418185,0.11299881548473552,0.19052440771591236,0.3030652548782393,0.06494739184819608,0.11373321446609462,0.19165379196550097,0.30461071514804605,0.06539251959770795,0.11447177045741318,0.19278827649593352,0.3061605943084759,0.06584048328927532,0.11521449897320894,0.19392786544760815,0.3077148697924573,0.06629129803981648,0.11596141547979102,0.1950725627245469,0.3092735186693576,0.05166596950774345,0.0914510602172108,0.15680673696109204,0.2557228107283246,0.05202513541571758,0.09205995130708494,0.15777520755874141,0.25711591692417285
128,487.8472827145039,2306.3328526703863,-2306.3328526703863,0.06114576730799536,0.10740397392368434,0.18187816231278695,0.2911487132720503,0.06156655553213233,0.10810644278588007,0.18296787846883195,0.2926589236668765,0.06199004830567115,0.10881294600893006,0.184062654712456,0.29417371669860753,0.06241626037405588,0.10952349942678288,0.18516249694486864,0.2956930726409501,0.0628452065266031,0.11023811883799582,0.1862674108503281,0.2972169714042765,0.048940311837169785,0.08681867444831673,0.14940821694797593,0.24501334771547348,0.049281514468490696,0.08739968960803898,0.15033914002596382,0.24636742392627164
129,366.0504955478123,2225.7799394001577,-2225.7799394001577,0.05129223961049923,0.09081710174833744,0.15579740923546925,0.25426878330477115,0.05164894896074765,0.09142219660590709,0.1567608049667721,0.2556566892493701,0.05200800303604788,0.09203091498518161,0.15772904494563306,0.2570495596394022,0.05236941535248581,0.09264327313803145,0.15870213976217368,0.25844738378097676,0.05273319947755569,0.09325928731579301,0.1596800998525124,0.2598501506386148,0.04096784372480014,0.07315034836691844,0.127259294392359,0.21222773375556014,0.0412558749177108,0.07364726837819398,0.1280729925674189,0.21345184575168863
130,797.5064638573235,2440.457767894327,-2440.457767894327,0.038119417042143625,0.06001634751217138,0.09327183775899196,0.14216743454646252,0.04067886360404465,0.06394827240582275,0.09915265307123122,0.1506190252814908,0.04340240449300854,0.06811912668836193,0.10536117023297913,0.15947964041778367,0.04629949195711044,0.07254093209203363,0.11191014470548917,0.16875794358020527,0.049379976162685704,0.07722598275858106,0.11881212591157138,0.1784614340356151,0.06084716515841558,0.09451672736996786,0.14396131457508568,0.21318212940087633,0.06482976642097878,0.10046733639526027,0.1525005897980821,0.22474934264307359
131,175.05999466495956,2156.0205685415663,-2156.0205685415663,0.057996738191244256,0.10213178678201495,0.17366148133799023,0.27968312520298116,0.0583972036009839,0.1028037447116788,0.1747124807662788,0.281157451934541,0.05880026160512973,0.10347961414411747,0.17576848788546748,0.28263650097834536,0.059205926598692886,0.10415941113438511,0.17682951018255486,0.28412025539115937,0.05961421302342879,0.104843151713786,0.17789555494682235,0.2856086978697862,0.046388809670881014,0.08246361269561284,0.14240309730560555,0.23476288093035821,0.04671309743032189,0.08301813217451012,0.14329772647870836,0.23607802138375178
132,326.5802700330444,2133.000445998405,-2133.000445998405,0.04422561807774682,0.07875712235753632,0.13640301893672113,0.22589632554395234,0.044535489961642735,0.07928887166500505,0.13726598676232837,0.2271765412893805,0.044847431122390286,0.07982390012929125,0.13813354096377667,0.22846187109303717,0.04516145394685997,0.0803622237632645,0.13900569485926123,0.22975231114621517,0.045477570875925646,0.08090385860065061,0.13988246166172377,0.23104785733597458,0.03527075036308132,0.06327314135875599,0.11095056198350375,0.187367742088874,0.035520210715592596,0.06370757615910913,0.11167332498206599,0.18848277136119568
133,123.39791646624987,2226.8093923746324,-2226.8093923746324,0.04633025460003255,0.09488929023057054,0.1844971944935461,0.32805509396380655,0.0479944858073779,0.09811835130299626,0.19013502344227107,0.3362708435286561,0.049715381524627046,0.10144498074892598,0.19590374626280638,0.34458683215457214,0.05149464422686843,0.10487128216272694,0.2018038801142183,0.35299909963811565,0.05333401104343153,0.10839934626096885,0.20783578166648267,0.3615034600404722,0.03856416017381343,0.07966344029883324,0.15739325814732089,0.28729110878665737,0.03996111451923767,0.08242155150681026,0.16236775344482332,0.2949340659959755
134,428.98121308689144,2213.2661627314296,-2213.2661627314296,0.07014728534107748,0.12232806041607533,0.20477655128265562,0.32238319034504664,0.07062535962999564,0.12311467608399645,0.20596892234184874,0.3239813669044885,0.07110644297725377,0.1239056358897926,0.20716642760231763,0.32558365947482126,0.07159055091891682,0.12470095463171452,0.20836906812608263,0.327190041044235,0.07207769902453492,0.12550064703758715,0.20957684470897822,0.3288004842440376,0.056252673446946545,0.0992002693755851,0.16906342086588197,0.2732060209948574,0.056641820268958344,0.09985508492714204,0.17009232079354802,0.27465922324098796
135,701.9352266081875,2327.69849607112,-2327.69849607112,0.033430091201422096,0.06006211434912454,0.10559271580553777,0.17906292445242972,0.03366698739308922,0.0604759255393717,0.10628474884656555,0.18013948719095538,0.03390550341957006,0.06089240307274039,0.10698077484249151,0.18122109364224723,0.03414564951986082,0.061311561578498375,0.10768080971214374,0.18230775026098345,0.03438743598577215,0.061733415730821195,0.10838486934300984,0.18339946329140325,0.026600281626851623,0.04806189609487471,0.0853213829998497,0.14700526270187425,0.026790121067079172,0.048397286221332894,0.08589332036473053,0.14792381737231108
136,449.10504021163996,1986.6265260019652,-1986.6265260019652,0.037638195702910854,0.06738887133578293,0.11777763353002617,0.19785053497550925,0.03790374247250292,0.067849517980646,0.11853894023789059,0.19901266996364766,0.03817108842979201,0.06831308279544959,0.11930450250076632,0.2001799276071686,0.03844024471348727,0.06877958110653395,0.12007433549411176,0.20135231048905644,0.03871122251636207,0.06924902827723364,0.12084845433391117,0.2025298209402237,0.02997532682175322,0.05400890413958702,0.09541663261300269,0.16309756895594682,0.030188506084067524,0.05438342338813416,0.09604913564423809,0.16409733158880652
137,336.04150738536146,1978.671810780551,-1978.671810780551,0.057248533743560884,0.10087517705337845,0.1716930770954223,0.2769157076499658,0.05764414897197574,0.10153980232917545,0.17273465394258808,0.2783810840782134,0.05804232977665415,0.10220830877113087,0.1737812238322571,0.27985121379358024,0.05844309046355687,0.10288071247517791,0.1748327946174994,0.28132608052983527,0.05884644538600917,0.1035570295162043,0.17588937395837187,0.28280566766206156,0.04578307861228804,0.08142705015719569,0.14072865856767558,0.23229660085746276,0.046103336639179295,0.08197522210394487,0.14161450536481676,0.2336021428274663
138,538.59588295233,2225.484489162949,-2225.484489162949,0.0564634638678452,0.10625938352023027,0.19107755804979318,0.3194034199713277,0.054764599728271496,0.10322618129312391,0.186127420660949,0.31241275437508537,0.053113973357914054,0.10026984871127669,0.181276785422496,0.30550641126689304,0.051510386366112736,0.09738898879690494,0.1765251436892187,0.2986864213906039,0.049952659868536864,0.09458219802903634,0.17187190590809484,0.29195467583411355,0.05138074017858311,0.09715569901220136,0.1761392804770682,0.29813020339170265,0.04982672835218728,0.09435492890650925,0.17149409585884728,0.2914057849193595
139,598.4126998141259,2375.1823410179923,-2375.1823410179923,0.042822767342314445,0.07634641689592588,0.13248155801576883,0.22005761586088712,0.04312325347290826,0.07686324771400257,0.13332354644927027,0.2213142022705528,0.04342575244634025,0.07738328412318732,0.13417005852706004,0.2225759164276856,0.043730276399757594,0.07790654202944067,0.13502110802518064,0.22384275589976865,0.04403683752452188,0.0784330373633582,0.13587670862422932,0.2251147179597639,0.034141804122806256,0.06130485100878119,0.10766960614193591,0.1822903683834144,0.03438356432867679,0.06172666202523626,0.10837360141617734,0.1833820006695301
140,384.04646835812184,2125.3792343246064,-2125.3792343246064,0.038726875125169945,0.06927613878026759,0.12089314180852091,0.20259775217026094,0.0389997915278564,0.06974872129658304,0.12167180955754568,0.20378068757703083,0.039274552649748315,0.07022428439740891,0.12245479406020661,0.20496875454588104,0.039551169849181875,0.07070284355562757,0.12324211023929593,0.20616195462203474,0.03982965453871338,0.07118441427874465,0.12403377295065465,0.20736028908888893,0.030849463985874005,0.05554377420703755,0.09800634768530217,0.16718471908499147,0.031068660844904457,0.0559283076032358,0.09865414534089324,0.16820449992381994
