"id","space_id","device_id","created_at","updated_at","info","sub_info"
"14149","1","0","9/8/2017 08:54:58","9/8/2017 08:54:58",,"含白板筆/板擦"
"14150","1","1","9/8/2017 08:54:58","9/8/2017 08:54:58","桌子2張","加茶几1張"
"14151","1","2","9/8/2017 08:54:58","9/8/2017 08:54:58","雙人座沙發2張",
"14152","1","3","9/8/2017 08:54:58","9/8/2017 08:54:58","椅子17張",
"14153","1","4","9/8/2017 08:54:58","9/8/2017 08:54:58",,"光世代無線網路16M/3M"
"14154","1","6","9/8/2017 08:54:58","9/8/2017 08:54:58","插座8個","皆為雙孔插座"
"14155","1","7","9/8/2017 08:54:58","9/8/2017 08:54:58","大樓共用廁所",
"14156","1","8","9/8/2017 08:54:58","9/8/2017 08:54:58",,
"14157","1","16","9/8/2017 08:54:58","9/8/2017 08:54:58",,"有陽台(禁菸)"
"14158","1","17","9/8/2017 08:54:58","9/8/2017 08:54:58",,
"14159","1","18","9/8/2017 08:54:58","9/8/2017 08:54:58",,
"14160","1","19","9/8/2017 08:54:58","9/8/2017 08:54:58",,
"16644","61","0","9/9/2017 10:53:16","9/9/2017 10:53:16",,
"16645","61","2","9/9/2017 10:53:16","9/9/2017 10:53:16",,
"16646","61","3","9/9/2017 10:53:16","9/9/2017 10:53:16",,
"16647","61","13","9/9/2017 10:53:16","9/9/2017 10:53:16",,
"16648","61","14","9/9/2017 10:53:16","9/9/2017 10:53:16",,
"20892","106","0","12/12/2017 11:48:05","12/12/2017 11:48:05",,"(180*90 cm) / 含白板筆及板擦"
"20893","106","1","12/12/2017 11:48:05","12/12/2017 11:48:05","4張桌子","(150*75)"
"20894","106","2","12/12/2017 11:48:05","12/12/2017 11:48:05","2張沙發","皆為三人座"
"20895","106","3","12/12/2017 11:48:05","12/12/2017 11:48:05","18張椅子","加高腳椅*2"
"20896","106","4","12/12/2017 11:48:05","12/12/2017 11:48:05",,"光世代無線網路100M/40M"
"20897","106","5","12/12/2017 11:48:05","12/12/2017 11:48:05",,"不限人數，建議16人"
"20898","106","6","12/12/2017 11:48:05","12/12/2017 11:48:05",,"8個雙孔"
"20899","106","7","12/12/2017 11:48:05","12/12/2017 11:48:05",,"大樓廁所"
"20900","106","8","12/12/2017 11:48:05","12/12/2017 11:48:05",,
"20901","106","9","12/12/2017 11:48:05","12/12/2017 11:48:05",,"(150*210 cm)"
"20902","106","10","12/12/2017 11:48:05","12/12/2017 11:48:05",,"BenQ 3300流明 FHD 1080p"
"20903","106","11","12/12/2017 11:48:05","12/12/2017 11:48:05",,"VGA+HDMI"
"20904","106","12","12/12/2017 11:48:05","12/12/2017 11:48:05",,
"20905","106","16","12/12/2017 11:48:05","12/12/2017 11:48:05",,
"20906","106","18","12/12/2017 11:48:05","12/12/2017 11:48:05",,
"20907","106","19","12/12/2017 11:48:05","12/12/2017 11:48:05",,"請將垃圾包好丟置垃圾區域"
"20908","108","0","12/12/2017 12:00:09","12/12/2017 12:00:09",,"180*90(cm)含白板筆/板擦"
"20909","108","1","12/12/2017 12:00:09","12/12/2017 12:00:09","4張桌子","150*75 (cm)"
"20910","108","2","12/12/2017 12:00:09","12/12/2017 12:00:09",,"三人沙發"
"20911","108","3","12/12/2017 12:00:09","12/12/2017 12:00:09","16張椅子","折疊椅4張"
"20912","108","4","12/12/2017 12:00:09","12/12/2017 12:00:09",,"光世代無線網路100M/40M"
"20913","108","5","12/12/2017 12:00:09","12/12/2017 12:00:09",,"不限人數，建議16人"
"20914","108","6","12/12/2017 12:00:09","12/12/2017 12:00:09",,"8個雙孔"
"20915","108","7","12/12/2017 12:00:09","12/12/2017 12:00:09",,"大樓共用廁所"
"20916","108","8","12/12/2017 12:00:09","12/12/2017 12:00:09",,
"20917","108","9","12/12/2017 12:00:09","12/12/2017 12:00:09","80吋投影布幕","長150*寬210cm"
"20918","108","10","12/12/2017 12:00:09","12/12/2017 12:00:09","Epson液晶投影機","EBS04/3000流明/800*600"
"20919","108","11","12/12/2017 12:00:09","12/12/2017 12:00:09",,"VGA+HDMI"
"20920","108","12","12/12/2017 12:00:09","12/12/2017 12:00:09",,
"20921","108","13","12/12/2017 12:00:09","12/12/2017 12:00:09",,
"20922","108","16","12/12/2017 12:00:09","12/12/2017 12:00:09",,
"20923","108","18","12/12/2017 12:00:09","12/12/2017 12:00:09",,
"20924","108","19","12/12/2017 12:00:09","12/12/2017 12:00:09",,"請將垃圾包好丟置垃圾區域"
"20958","109","0","12/12/2017 12:15:10","12/12/2017 12:15:10",,"180*90(cm)含白板筆/板擦"
"20959","109","1","12/12/2017 12:15:10","12/12/2017 12:15:10","4張桌子","150*75 (cm)+1張大木桌"
"20960","109","2","12/12/2017 12:15:10","12/12/2017 12:15:10",,
"20961","109","3","12/12/2017 12:15:10","12/12/2017 12:15:10","20張椅子","加四人板凳2張"
"20962","109","4","12/12/2017 12:15:10","12/12/2017 12:15:10",,"光世代無線網路100M/40M"
"20963","109","5","12/12/2017 12:15:10","12/12/2017 12:15:10",,"不限人數，建議16人"
"20964","109","6","12/12/2017 12:15:10","12/12/2017 12:15:10","插座12個","皆為雙孔插座"
"20965","109","7","12/12/2017 12:15:10","12/12/2017 12:15:10",,"大樓共用廁所"
"20966","109","8","12/12/2017 12:15:10","12/12/2017 12:15:10",,
"20967","109","9","12/12/2017 12:15:10","12/12/2017 12:15:10",,"(150*210 cm)"
"20968","109","10","12/12/2017 12:15:10","12/12/2017 12:15:10",,"EBS04/3000流明/800*600"
"20969","109","11","12/12/2017 12:15:10","12/12/2017 12:15:10",,"VGA+HDMI"
"20970","109","12","12/12/2017 12:15:10","12/12/2017 12:15:10",,
"20971","109","16","12/12/2017 12:15:11","12/12/2017 12:15:11",,
"20972","109","18","12/12/2017 12:15:11","12/12/2017 12:15:11",,
"20973","109","19","12/12/2017 12:15:11","12/12/2017 12:15:11",,
"20990","107","0","12/12/2017 12:50:10","12/12/2017 12:50:10",,"180*90(cm)含白板筆/板擦"
"20991","107","1","12/12/2017 12:50:10","12/12/2017 12:50:10","桌子3張","150*75 (cm)+窗邊吧檯桌"
"20992","107","2","12/12/2017 12:50:10","12/12/2017 12:50:10","雙人沙發1張",
"20993","107","3","12/12/2017 12:50:10","12/12/2017 12:50:10","12張椅子","加圓板凳*8+三人板凳*2"
"20994","107","4","12/12/2017 12:50:10","12/12/2017 12:50:10",,"光世代無線網路100M/40M"
"20995","107","5","12/12/2017 12:50:10","12/12/2017 12:50:10",,
"20996","107","6","12/12/2017 12:50:10","12/12/2017 12:50:10","插座10個","皆為雙孔插座"
"20997","107","7","12/12/2017 12:50:10","12/12/2017 12:50:10","獨立廁所",
"20998","107","8","12/12/2017 12:50:10","12/12/2017 12:50:10",,
"20999","107","9","12/12/2017 12:50:10","12/12/2017 12:50:10","80吋投影布幕","長150*寬210cm"
"21000","107","10","12/12/2017 12:50:10","12/12/2017 12:50:10","Epson液晶投影機","EBS04/3000流明/800*600"
"21001","107","11","12/12/2017 12:50:10","12/12/2017 12:50:10",,"VGA+HDMI"
"21002","107","16","12/12/2017 12:50:10","12/12/2017 12:50:10",,
"21003","107","17","12/12/2017 12:50:10","12/12/2017 12:50:10",,
"21004","107","18","12/12/2017 12:50:10","12/12/2017 12:50:10",,
"21005","107","19","12/12/2017 12:50:10","12/12/2017 12:50:10",,
"21118","13","0","27/12/2017 20:59:16","27/12/2017 20:59:16",,"180*90(cm)含白板筆/板擦"
"21119","13","1","27/12/2017 20:59:16","27/12/2017 20:59:16","桌子3張","150*75 (cm)+1張折疊桌"
"21120","13","3","27/12/2017 20:59:16","27/12/2017 20:59:16","椅子24張",
"21121","13","4","27/12/2017 20:59:16","27/12/2017 20:59:16",,"光世代無線網路100M/40M"
"21122","13","6","27/12/2017 20:59:16","27/12/2017 20:59:16","插座10個","皆為雙孔插座"
"21123","13","7","27/12/2017 20:59:16","27/12/2017 20:59:16","獨立廁所",
"21124","13","8","27/12/2017 20:59:16","27/12/2017 20:59:16",,
"21125","13","9","27/12/2017 20:59:16","27/12/2017 20:59:16",,"(150*210 cm)"
"21126","13","10","27/12/2017 20:59:16","27/12/2017 20:59:16",,"EBS04/3000流明/800*600"
"21127","13","11","27/12/2017 20:59:16","27/12/2017 20:59:16",,"VGA+HDMI"
"21128","13","14","27/12/2017 20:59:16","27/12/2017 20:59:16",,"可自備投影機"
"21129","13","16","27/12/2017 20:59:16","27/12/2017 20:59:16",,
"21130","13","17","27/12/2017 20:59:16","27/12/2017 20:59:16",,
"21131","13","18","27/12/2017 20:59:16","27/12/2017 20:59:16",,
"21132","13","19","27/12/2017 20:59:16","27/12/2017 20:59:16",,
"21227","14","0","4/1/2018 17:30:28","4/1/2018 17:30:28",,"180*90(cm)含白板筆/板擦"
"21228","14","1","4/1/2018 17:30:28","4/1/2018 17:30:28","桌子3張","150*75 (cm)+窗邊吧檯桌"
"21229","14","2","4/1/2018 17:30:28","4/1/2018 17:30:28","雙人沙發1張",
"21230","14","3","4/1/2018 17:30:28","4/1/2018 17:30:28","11張椅子","加圓板凳*8+三人板凳*2"
"21231","14","4","4/1/2018 17:30:28","4/1/2018 17:30:28",,"光世代無線網路100M/40M"
"21232","14","6","4/1/2018 17:30:28","4/1/2018 17:30:28","插座10個","皆為雙孔插座"
"21233","14","7","4/1/2018 17:30:28","4/1/2018 17:30:28","獨立廁所",
"21234","14","8","4/1/2018 17:30:28","4/1/2018 17:30:28",,
"21235","14","9","4/1/2018 17:30:28","4/1/2018 17:30:28","80吋投影布幕","長150*寬210cm"
"21236","14","10","4/1/2018 17:30:28","4/1/2018 17:30:28","Epson液晶投影機","EBS04/3000流明/800*600"
"21237","14","11","4/1/2018 17:30:28","4/1/2018 17:30:28",,"VGA+HDMI"
"21238","14","16","4/1/2018 17:30:29","4/1/2018 17:30:29",,
"21239","14","17","4/1/2018 17:30:29","4/1/2018 17:30:29",,
"21240","14","18","4/1/2018 17:30:29","4/1/2018 17:30:29",,
"21241","14","19","4/1/2018 17:30:29","4/1/2018 17:30:29",,
"21252","120","0","7/1/2018 18:45:09","7/1/2018 18:45:09",,
"28441","90","1","9/8/2018 01:16:04","9/8/2018 01:16:04","單人桌","(120*60)"
"28442","90","2","9/8/2018 01:16:04","9/8/2018 01:16:04","三人沙發1張","加休閒椅*1"
"28443","90","3","9/8/2018 01:16:04","9/8/2018 01:16:04","沙發椅",
"28444","90","4","9/8/2018 01:16:04","9/8/2018 01:16:04",,"光世代無線網路100M/50M"
"28445","90","6","9/8/2018 01:16:04","9/8/2018 01:16:04",,"2個雙孔/各式手機充電座、線"
"28446","90","7","9/8/2018 01:16:04","9/8/2018 01:16:04",,"小樹屋公廁"
"28447","90","8","9/8/2018 01:16:04","9/8/2018 01:16:04",,
"28448","90","16","9/8/2018 01:16:04","9/8/2018 01:16:04",,
"28449","90","18","9/8/2018 01:16:04","9/8/2018 01:16:04",,"勿食用重口味的食物影響他人"
"28450","90","19","9/8/2018 01:16:04","9/8/2018 01:16:04",,"請將垃圾包好丟置垃圾區域"
"28451","91","1","9/8/2018 01:16:45","9/8/2018 01:16:45","單人桌","(120*60)"
"28452","91","2","9/8/2018 01:16:45","9/8/2018 01:16:45","三人沙發1張","加休閒椅*1"
"28453","91","3","9/8/2018 01:16:45","9/8/2018 01:16:45","沙發椅",
"28454","91","4","9/8/2018 01:16:45","9/8/2018 01:16:45",,"光世代無線網路100M/50M"
"28455","91","6","9/8/2018 01:16:45","9/8/2018 01:16:45",,"2個雙孔/各式手機充電座、線"
"28456","91","7","9/8/2018 01:16:45","9/8/2018 01:16:45",,"小樹屋公廁"
"28457","91","8","9/8/2018 01:16:45","9/8/2018 01:16:45",,
"28458","91","16","9/8/2018 01:16:45","9/8/2018 01:16:45",,
"28459","91","18","9/8/2018 01:16:45","9/8/2018 01:16:45",,"勿食用重口味的食物影響他人"
"28460","91","19","9/8/2018 01:16:45","9/8/2018 01:16:45",,"請將垃圾包好丟置垃圾區域"
"28461","92","1","9/8/2018 01:17:11","9/8/2018 01:17:11","單人桌","(120*60)"
"28462","92","2","9/8/2018 01:17:11","9/8/2018 01:17:11","三人沙發1張","加休閒椅*1"
"28463","92","3","9/8/2018 01:17:11","9/8/2018 01:17:11","沙發椅",
"28464","92","4","9/8/2018 01:17:11","9/8/2018 01:17:11",,"光世代無線網路100M/50M"
"28465","92","6","9/8/2018 01:17:11","9/8/2018 01:17:11",,"2個雙孔/各式手機充電座、線"
"28466","92","7","9/8/2018 01:17:11","9/8/2018 01:17:11",,"小樹屋公廁"
"28467","92","8","9/8/2018 01:17:11","9/8/2018 01:17:11",,
"28468","92","16","9/8/2018 01:17:11","9/8/2018 01:17:11",,
"28469","92","18","9/8/2018 01:17:11","9/8/2018 01:17:11",,"勿食用重口味的食物影響他人"
"28470","92","19","9/8/2018 01:17:11","9/8/2018 01:17:11",,"請將垃圾包好丟置垃圾區域"
"28471","93","1","9/8/2018 01:17:44","9/8/2018 01:17:44","單人桌","(120*60)"
"28472","93","2","9/8/2018 01:17:44","9/8/2018 01:17:44","三人沙發1張","加休閒椅*1"
"28473","93","3","9/8/2018 01:17:44","9/8/2018 01:17:44","沙發椅",
"28474","93","4","9/8/2018 01:17:44","9/8/2018 01:17:44",,"光世代無線網路100M/50M"
"28475","93","6","9/8/2018 01:17:44","9/8/2018 01:17:44",,"2個雙孔/各式手機充電座、線"
"28476","93","7","9/8/2018 01:17:44","9/8/2018 01:17:44",,"小樹屋公廁"
"28477","93","8","9/8/2018 01:17:44","9/8/2018 01:17:44",,
"28478","93","16","9/8/2018 01:17:44","9/8/2018 01:17:44",,
"28479","93","18","9/8/2018 01:17:44","9/8/2018 01:17:44",,"勿食用重口味的食物影響他人"
"28480","93","19","9/8/2018 01:17:44","9/8/2018 01:17:44",,"請將垃圾包好丟置垃圾區域"
"28481","94","1","9/8/2018 01:18:04","9/8/2018 01:18:04","單人桌","(120*60)"
"28482","94","2","9/8/2018 01:18:04","9/8/2018 01:18:04","三人沙發1張","加休閒椅*1"
"28483","94","3","9/8/2018 01:18:04","9/8/2018 01:18:04","沙發椅",
"28484","94","4","9/8/2018 01:18:04","9/8/2018 01:18:04",,"光世代無線網路100M/50M"
"28485","94","6","9/8/2018 01:18:04","9/8/2018 01:18:04",,"2個雙孔/各式手機充電座、線"
"28486","94","7","9/8/2018 01:18:04","9/8/2018 01:18:04",,"小樹屋公廁"
"28487","94","8","9/8/2018 01:18:04","9/8/2018 01:18:04",,
"28488","94","16","9/8/2018 01:18:04","9/8/2018 01:18:04",,
"28489","94","18","9/8/2018 01:18:04","9/8/2018 01:18:04",,"勿食用重口味的食物影響他人"
"28490","94","19","9/8/2018 01:18:04","9/8/2018 01:18:04",,"請將垃圾包好丟置垃圾區域"
"28491","95","1","9/8/2018 01:18:55","9/8/2018 01:18:55","單人桌","(120*60)"
"28492","95","2","9/8/2018 01:18:55","9/8/2018 01:18:55","三人沙發1張","加休閒椅*1"
"28493","95","3","9/8/2018 01:18:55","9/8/2018 01:18:55","沙發椅",
"28494","95","4","9/8/2018 01:18:55","9/8/2018 01:18:55",,"光世代無線網路100M/50M"
"28495","95","6","9/8/2018 01:18:55","9/8/2018 01:18:55",,"2個雙孔/各式手機充電座、線"
"28496","95","7","9/8/2018 01:18:55","9/8/2018 01:18:55",,"小樹屋公廁"
"28497","95","16","9/8/2018 01:18:55","9/8/2018 01:18:55",,
"28498","95","18","9/8/2018 01:18:55","9/8/2018 01:18:55",,"勿食用重口味的食物影響他人"
"28499","95","19","9/8/2018 01:18:55","9/8/2018 01:18:55",,"請將垃圾包好丟置垃圾區域"
"28500","96","1","9/8/2018 01:19:19","9/8/2018 01:19:19","單人桌","(120*60)"
"28501","96","2","9/8/2018 01:19:19","9/8/2018 01:19:19","三人沙發1張","加休閒椅*1"
"28502","96","3","9/8/2018 01:19:19","9/8/2018 01:19:19","旋轉扶手椅","可調整高度"
"28503","96","4","9/8/2018 01:19:19","9/8/2018 01:19:19",,"光世代無線網路100M/50M"
"28504","96","6","9/8/2018 01:19:19","9/8/2018 01:19:19",,"2個雙孔/各式手機充電座、線"
"28505","96","7","9/8/2018 01:19:19","9/8/2018 01:19:19",,"小樹屋公廁"
"28506","96","8","9/8/2018 01:19:19","9/8/2018 01:19:19",,
"28507","96","16","9/8/2018 01:19:19","9/8/2018 01:19:19",,
"28508","96","18","9/8/2018 01:19:19","9/8/2018 01:19:19",,"勿食用重口味的食物影響他人"
"28509","96","19","9/8/2018 01:19:19","9/8/2018 01:19:19",,"請將垃圾包好丟置垃圾區域"
"28510","97","1","9/8/2018 01:19:44","9/8/2018 01:19:44","單人桌","(120*60)"
"28511","97","2","9/8/2018 01:19:44","9/8/2018 01:19:44","三人沙發1張","加休閒椅*1"
"28512","97","3","9/8/2018 01:19:44","9/8/2018 01:19:44","旋轉扶手椅","可調整高度"
"28513","97","4","9/8/2018 01:19:45","9/8/2018 01:19:45",,"光世代無線網路100M/50M"
"28514","97","6","9/8/2018 01:19:45","9/8/2018 01:19:45",,"2個雙孔/各式手機充電座、線"
"28515","97","7","9/8/2018 01:19:45","9/8/2018 01:19:45",,"小樹屋公廁"
"28516","97","8","9/8/2018 01:19:45","9/8/2018 01:19:45",,
"28517","97","16","9/8/2018 01:19:45","9/8/2018 01:19:45",,
"28518","97","18","9/8/2018 01:19:45","9/8/2018 01:19:45",,"勿食用重口味的食物影響他人"
"28519","97","19","9/8/2018 01:19:45","9/8/2018 01:19:45",,"請將垃圾包好丟置垃圾區域"
"28520","98","1","9/8/2018 01:20:03","9/8/2018 01:20:03","單人桌","(120*60)"
"28521","98","2","9/8/2018 01:20:03","9/8/2018 01:20:03","三人沙發1張","加休閒椅*1"
"28522","98","3","9/8/2018 01:20:03","9/8/2018 01:20:03","旋轉扶手椅","可調整高度"
"28523","98","4","9/8/2018 01:20:03","9/8/2018 01:20:03",,"光世代無線網路100M/50M"
"28524","98","6","9/8/2018 01:20:03","9/8/2018 01:20:03",,"2個雙孔/各式手機充電座、線"
"28525","98","7","9/8/2018 01:20:03","9/8/2018 01:20:03",,"小樹屋公廁"
"28526","98","8","9/8/2018 01:20:03","9/8/2018 01:20:03",,
"28527","98","18","9/8/2018 01:20:03","9/8/2018 01:20:03",,"勿食用重口味的食物影響他人"
"28528","98","19","9/8/2018 01:20:03","9/8/2018 01:20:03",,"請將垃圾包好丟置垃圾區域"
"28529","99","1","9/8/2018 01:20:51","9/8/2018 01:20:51","單人桌","(150*75)"
"28530","99","2","9/8/2018 01:20:51","9/8/2018 01:20:51","單人沙發1張","加公共區三人沙發*1+休閒椅*1"
"28531","99","3","9/8/2018 01:20:51","9/8/2018 01:20:51","旋轉扶手椅","可調整高度"
"28532","99","4","9/8/2018 01:20:51","9/8/2018 01:20:51",,"光世代無線網路100M/50M"
"28533","99","5","9/8/2018 01:20:51","9/8/2018 01:20:51",,"如欲談話，請放低音量"
"28534","99","6","9/8/2018 01:20:51","9/8/2018 01:20:51",,"2個雙孔/各式手機充電座、線"
"28535","99","7","9/8/2018 01:20:51","9/8/2018 01:20:51",,"小樹屋公廁"
"28536","99","8","9/8/2018 01:20:51","9/8/2018 01:20:51",,
"28537","99","12","9/8/2018 01:20:51","9/8/2018 01:20:51",,
"28538","99","16","9/8/2018 01:20:51","9/8/2018 01:20:51",,
"28539","99","18","9/8/2018 01:20:51","9/8/2018 01:20:51",,"勿食用重口味的食物影響他人"
"28540","99","19","9/8/2018 01:20:51","9/8/2018 01:20:51",,"請將垃圾包好丟置垃圾區域"
"28541","100","1","9/8/2018 01:21:11","9/8/2018 01:21:11","單人桌","(150*75)"
"28542","100","2","9/8/2018 01:21:11","9/8/2018 01:21:11","單人沙發1張","加公共區三人沙發*1+休閒椅*1"
"28543","100","3","9/8/2018 01:21:11","9/8/2018 01:21:11","旋轉扶手椅","可調整高度"
"28544","100","4","9/8/2018 01:21:11","9/8/2018 01:21:11",,"光世代無線網路100M/50M"
"28545","100","5","9/8/2018 01:21:11","9/8/2018 01:21:11",,"如欲談話請放低音量"
"28546","100","6","9/8/2018 01:21:11","9/8/2018 01:21:11",,"2個雙孔/各式手機充電座、線"
"28547","100","7","9/8/2018 01:21:11","9/8/2018 01:21:11",,"小樹屋公廁"
"28548","100","8","9/8/2018 01:21:11","9/8/2018 01:21:11",,
"28549","100","12","9/8/2018 01:21:11","9/8/2018 01:21:11",,
"28550","100","16","9/8/2018 01:21:11","9/8/2018 01:21:11",,
"28551","100","18","9/8/2018 01:21:11","9/8/2018 01:21:11",,"勿食用重口味的食物影響他人"
"28552","100","19","9/8/2018 01:21:11","9/8/2018 01:21:11",,"請將垃圾包好丟置垃圾區域"
"31011","101","1","15/10/2018 12:00:39","15/10/2018 12:00:39","桌子 1 張","70*40 cm"
"31012","101","2","15/10/2018 12:00:39","15/10/2018 12:00:39","單人沙發 2 張","另加矮凳*1"
"31013","101","4","15/10/2018 12:00:39","15/10/2018 12:00:39",,"光世代無線網路100M/50M"
"31014","101","5","15/10/2018 12:00:39","15/10/2018 12:00:39",,"不限人數，建議 2 人"
"31015","101","6","15/10/2018 12:00:39","15/10/2018 12:00:39",,"2 個雙孔"
"31016","101","7","15/10/2018 12:00:40","15/10/2018 12:00:40",,"小樹屋公廁"
"31017","101","8","15/10/2018 12:00:40","15/10/2018 12:00:40",,
"31018","101","18","15/10/2018 12:00:40","15/10/2018 12:00:40",,
"31019","101","19","15/10/2018 12:00:40","15/10/2018 12:00:40",,"請將垃圾包好丟置垃圾區域"
"31020","89","1","15/10/2018 12:01:23","15/10/2018 12:01:23","壁桌 1 個",
"31021","89","2","15/10/2018 12:01:23","15/10/2018 12:01:23","三人沙發 1 張",
"31022","89","3","15/10/2018 12:01:23","15/10/2018 12:01:23","椅子 1 張",
"31023","89","4","15/10/2018 12:01:23","15/10/2018 12:01:23",,
"31024","89","5","15/10/2018 12:01:23","15/10/2018 12:01:23",,"不限人數，建議 2 人"
"31025","89","6","15/10/2018 12:01:23","15/10/2018 12:01:23",,"4 個雙孔"
"31026","89","7","15/10/2018 12:01:23","15/10/2018 12:01:23",,"小樹屋公廁"
"31027","89","8","15/10/2018 12:01:23","15/10/2018 12:01:23",,
"31028","89","18","15/10/2018 12:01:23","15/10/2018 12:01:23",,
"31029","89","19","15/10/2018 12:01:23","15/10/2018 12:01:23",,"請將垃圾包好丟置垃圾區域"
"32834","102","1","25/10/2018 10:03:19","25/10/2018 10:03:19","桌子 1 張","73*50 cm"
"32835","102","2","25/10/2018 10:03:19","25/10/2018 10:03:19","單人沙發 1 張",
"32836","102","3","25/10/2018 10:03:19","25/10/2018 10:03:19","椅子 1 張",
"32837","102","4","25/10/2018 10:03:19","25/10/2018 10:03:19",,"光世代無線網路100M/50M"
"32838","102","5","25/10/2018 10:03:19","25/10/2018 10:03:19",,"不限人數，建議 2 人"
"32839","102","6","25/10/2018 10:03:19","25/10/2018 10:03:19",,"1 個雙孔"
"32840","102","7","25/10/2018 10:03:19","25/10/2018 10:03:19",,"小樹屋公廁"
"32841","102","8","25/10/2018 10:03:19","25/10/2018 10:03:19",,
"32842","102","18","25/10/2018 10:03:19","25/10/2018 10:03:19",,
"32843","102","19","25/10/2018 10:03:19","25/10/2018 10:03:19",,"請將垃圾包好丟置垃圾區域"
"32913","31","0","28/10/2018 15:26:54","28/10/2018 15:26:54",,"180*90 cm/含白板筆及板擦"
"32914","31","1","28/10/2018 15:26:54","28/10/2018 15:26:54","桌子 2 張","260*95(cm)+工作桌/茶几"
"32915","31","2","28/10/2018 15:26:54","28/10/2018 15:26:54","雙人貴妃椅","另加懶骨頭*1"
"32916","31","3","28/10/2018 15:26:54","28/10/2018 15:26:54","椅子 20 張","另加折疊椅*4､雙人長凳*2"
"32917","31","4","28/10/2018 15:26:54","28/10/2018 15:26:54",,"光世代無線網路100M/50M"
"32918","31","6","28/10/2018 15:26:54","28/10/2018 15:26:54","插座 10 個","皆為雙孔插座 (無地線)"
"32919","31","7","28/10/2018 15:26:54","28/10/2018 15:26:54","樓層共用廁所",
"32920","31","8","28/10/2018 15:26:54","28/10/2018 15:26:54",,
"32921","31","9","28/10/2018 15:26:54","28/10/2018 15:26:54","80吋投影布幕","150*210 cm"
"32922","31","10","28/10/2018 15:26:54","28/10/2018 15:26:54","Epson液晶投影機","EBS04/3000流明/800*600"
"32923","31","11","28/10/2018 15:26:54","28/10/2018 15:26:54",,"VGA､HDMI"
"32924","31","12","28/10/2018 15:26:54","28/10/2018 15:26:54",,"深色遮光布窗簾"
"32925","31","16","28/10/2018 15:26:54","28/10/2018 15:26:54",,"陽台 (禁菸)"
"32926","31","18","28/10/2018 15:26:54","28/10/2018 15:26:54",,
"32927","31","19","28/10/2018 15:26:54","28/10/2018 15:26:54",,
"32928","41","0","28/10/2018 15:30:04","28/10/2018 15:30:04",,"180*90 cm/含白板筆及板擦"
"32929","41","1","28/10/2018 15:30:04","28/10/2018 15:30:04","桌子 2 張","140*80 cm"
"32930","41","3","28/10/2018 15:30:04","28/10/2018 15:30:04","椅子 9 張","另加單人沙發*1"
"32931","41","4","28/10/2018 15:30:04","28/10/2018 15:30:04",,"光世代無線網路100M/50M"
"32932","41","5","28/10/2018 15:30:04","28/10/2018 15:30:04",,"不限人數，建議 9 人"
"32933","41","6","28/10/2018 15:30:04","28/10/2018 15:30:04","插座 4 個","皆為雙孔插座 (無地線)"
"32934","41","7","28/10/2018 15:30:04","28/10/2018 15:30:04","獨立廁所",
"32935","41","8","28/10/2018 15:30:04","28/10/2018 15:30:04",,
"32936","41","12","28/10/2018 15:30:04","28/10/2018 15:30:04",,"深色遮光布簾"
"32937","41","16","28/10/2018 15:30:04","28/10/2018 15:30:04",,"陽台(禁菸)"
"32938","41","18","28/10/2018 15:30:04","28/10/2018 15:30:04",,
"32939","41","19","28/10/2018 15:30:04","28/10/2018 15:30:04",,
"32952","51","0","28/10/2018 15:32:13","28/10/2018 15:32:13",,"180*90 cm/含白板筆及板擦"
"32953","51","1","28/10/2018 15:32:13","28/10/2018 15:32:13","桌子 1 張","175*85 cm/另加置物茶几*1"
"32954","51","3","28/10/2018 15:32:13","28/10/2018 15:32:13","椅子 6 張",
"32955","51","4","28/10/2018 15:32:13","28/10/2018 15:32:13",,"光世代無線網路100M/50M"
"32956","51","5","28/10/2018 15:32:13","28/10/2018 15:32:13",,"不限人數，建議 6 人"
"32957","51","6","28/10/2018 15:32:13","28/10/2018 15:32:13","插座 4 個","皆為雙孔插座 (無地線)"
"32958","51","7","28/10/2018 15:32:13","28/10/2018 15:32:13","樓層共用廁所",
"32959","51","8","28/10/2018 15:32:13","28/10/2018 15:32:13",,
"32960","51","14","28/10/2018 15:32:13","28/10/2018 15:32:13",,"可自備投影機"
"32961","51","16","28/10/2018 15:32:13","28/10/2018 15:32:13",,"陽台(禁菸)"
"32962","51","18","28/10/2018 15:32:13","28/10/2018 15:32:13",,
"32963","51","19","28/10/2018 15:32:13","28/10/2018 15:32:13",,
"35454","4","0","21/11/2018 12:41:51","21/11/2018 12:41:51",,"180*90 cm/含白板筆､板擦"
"35455","4","1","21/11/2018 12:41:51","21/11/2018 12:41:51","桌子 1 張","260*95 cm"
"35456","4","2","21/11/2018 12:41:51","21/11/2018 12:41:51","三人沙發 1 張",
"35457","4","3","21/11/2018 12:41:51","21/11/2018 12:41:51","椅子 12 張",
"35458","4","4","21/11/2018 12:41:51","21/11/2018 12:41:51",,"光世代無線網路100M/50M"
"35459","4","5","21/11/2018 12:41:51","21/11/2018 12:41:51",,"不限人數，建議 8 人"
"35460","4","6","21/11/2018 12:41:51","21/11/2018 12:41:51","插座 8 個","皆為雙孔插座 (無地線)"
"35461","4","7","21/11/2018 12:41:51","21/11/2018 12:41:51","廁所與古亭B共用",
"35462","4","8","21/11/2018 12:41:51","21/11/2018 12:41:51",,
